school,pupil,lang_score,ses,IQ_verb,sex,Minority,sch_ses,sch_iqv,sch_min
203,3426,43,-0.73,0.63,1,0,-6.127,-0.2002,0
203,3427,28,-13.73,-3.87,0,0,-6.127,-0.2002,0
203,3429,30,-0.73,0.13,0,0,-6.127,-0.2002,0
203,3430,49,-10.73,3.63,1,0,-6.127,-0.2002,0
203,3432,48,-7.73,1.63,0,0,-6.127,-0.2002,0
203,3433,43,-10.73,-1.37,0,0,-6.127,-0.2002,0
203,3434,55,6.27,-0.37,0,0,-6.127,-0.2002,0
203,3436,43,1.27,0.63,0,0,-6.127,-0.2002,0
203,3437,37,-16.73,0.63,0,0,-6.127,-0.2002,0
203,3438,51,-12.73,0.63,0,0,-6.127,-0.2002,0
204,3440,45,12.27,0.13,1,0,9.753,-0.596,0
204,3441,47,12.27,1.13,1,0,9.753,-0.596,0
204,3442,45,-7.73,0.63,1,0,9.753,-0.596,0
204,3443,32,10.27,-1.87,0,0,9.753,-0.596,0
204,3444,32,22.27,-0.87,0,0,9.753,-0.596,0
204,3445,47,2.27,1.13,1,0,9.753,-0.596,0
204,3446,28,12.27,-1.87,0,0,9.753,-0.596,0
204,3447,46,17.27,2.13,0,0,9.753,-0.596,0
204,3448,37,9.27,1.13,1,0,9.753,-0.596,0
204,3449,40,15.27,0.63,0,0,9.753,-0.596,0
204,3450,42,12.27,1.63,0,0,9.753,-0.596,0
204,3451,53,15.27,-2.37,1,0,9.753,-0.596,0
204,3452,22,9.27,-0.87,0,0,9.753,-0.596,0
204,3453,21,-7.73,-3.37,1,0,9.753,-0.596,0
204,3454,37,9.27,-1.37,0,0,9.753,-0.596,0
204,3455,42,10.27,-0.87,1,0,9.753,-0.596,0
204,3456,42,19.27,-3.37,1,0,9.753,-0.596,0
204,3457,35,9.27,-3.37,0,0,9.753,-0.596,0
204,3458,51,12.27,0.63,1,0,9.753,-0.596,0
204,3459,46,9.27,-1.37,1,0,9.753,-0.596,0
204,3460,31,9.27,-1.37,0,0,9.753,-0.596,0
204,3461,40,-0.73,-1.87,1,0,9.753,-0.596,0
204,3462,52,5.27,-0.87,1,0,9.753,-0.596,0
204,3463,47,19.27,2.13,1,0,9.753,-0.596,0
206,3464,39,-9.73,0.63,0,0,-5.455,0.9059,0
206,3465,39,-7.73,0.13,1,0,-5.455,0.9059,0
206,3466,52,7.27,2.13,0,0,-5.455,0.9059,0
206,3467,48,-4.73,0.13,1,0,-5.455,0.9059,0
206,3468,40,-9.73,1.13,0,0,-5.455,0.9059,0
206,3469,47,0.27,0.63,0,0,-5.455,0.9059,0
206,3470,45,-7.73,-0.37,0,0,-5.455,0.9059,0
206,3471,56,-2.73,2.63,1,0,-5.455,0.9059,0
206,3472,51,-7.73,1.63,1,0,-5.455,0.9059,0
206,3473,47,-7.73,0.63,0,0,-5.455,0.9059,0
206,3474,38,-9.73,0.63,0,0,-5.455,0.9059,0
207,3475,29,-2.73,-2.37,0,0,-2.577,-0.3418,0
207,3476,31,-7.73,1.13,0,0,-2.577,-0.3418,0
207,3478,26,-1.73,0.13,0,0,-2.577,-0.3418,0
207,3479,37,-2.73,0.13,0,0,-2.577,-0.3418,0
207,3480,34,1.27,-0.37,0,0,-2.577,-0.3418,0
207,3481,39,-7.73,0.13,1,0,-2.577,-0.3418,0
207,3482,33,1.27,-1.87,0,0,-2.577,-0.3418,0
207,3483,38,-10.73,-0.37,1,0,-2.577,-0.3418,0
207,3484,31,-7.73,-2.37,0,0,-2.577,-0.3418,0
207,3485,44,-4.73,0.63,1,0,-2.577,-0.3418,0
207,3486,38,-7.73,-0.37,0,0,-2.577,-0.3418,0
207,3487,36,-2.73,1.13,0,0,-2.577,-0.3418,0
207,3488,25,9.27,0.13,1,0,-2.577,-0.3418,0
207,3489,44,-7.73,0.13,0,0,-2.577,-0.3418,0
207,3490,26,-10.73,1.13,0,0,-2.577,-0.3418,0
207,3491,47,1.27,2.13,1,0,-2.577,-0.3418,0
207,3492,23,16.27,-2.87,0,0,-2.577,-0.3418,0
207,3493,36,-7.73,1.13,0,0,-2.577,-0.3418,0
207,3494,43,12.27,0.13,0,0,-2.577,-0.3418,0
208,3495,47,15.27,2.13,0,0,-3.727,0.0082,0
208,3496,48,-10.73,0.63,0,0,-3.727,0.0082,0
208,3497,42,-12.73,-1.37,1,0,-3.727,0.0082,0
208,3498,39,-7.73,2.63,0,0,-3.727,0.0082,0
208,3499,37,-5.73,0.13,1,0,-3.727,0.0082,0
208,3500,46,2.27,0.13,0,0,-3.727,0.0082,0
208,3501,46,-5.73,0.63,0,0,-3.727,0.0082,0
208,3502,58,-1.73,-0.37,1,0,-3.727,0.0082,0
208,3503,39,-7.73,-2.37,1,0,-3.727,0.0082,0
208,3504,56,0.27,-1.37,1,0,-3.727,0.0082,0
208,3505,45,2.27,-1.37,0,0,-3.727,0.0082,0
208,3506,51,-12.73,0.63,1,0,-3.727,0.0082,0
209,3510,36,2.27,-0.87,1,0,-6.927,-0.0015,0
209,3511,26,-17.73,-1.37,0,0,-6.927,-0.0015,0
209,3512,37,-10.73,-0.87,0,0,-6.927,-0.0015,0
209,3513,48,-17.73,0.13,1,0,-6.927,-0.0015,0
209,3514,33,-14.73,-1.37,0,0,-6.927,-0.0015,0
209,3515,43,-0.73,-0.37,1,0,-6.927,-0.0015,0
209,3516,52,-14.73,2.63,1,0,-6.927,-0.0015,0
209,3517,42,-7.73,1.13,0,0,-6.927,-0.0015,0
209,3518,53,-10.73,1.13,1,0,-6.927,-0.0015,0
209,3519,47,-7.73,-0.87,1,0,-6.927,-0.0015,0
209,3520,55,-4.73,3.13,1,0,-6.927,-0.0015,0
209,3521,39,-17.73,-2.37,0,0,-6.927,-0.0015,0
209,3522,33,-7.73,1.13,1,0,-6.927,-0.0015,0
209,3523,46,15.27,0.63,1,0,-6.927,-0.0015,0
209,3524,45,22.27,0.63,1,0,-6.927,-0.0015,0
209,3525,49,-17.73,-0.87,1,0,-6.927,-0.0015,0
209,3526,48,-4.73,0.63,0,0,-6.927,-0.0015,0
209,3527,47,5.27,0.63,0,0,-6.927,-0.0015,0
209,3528,40,-7.73,1.13,0,0,-6.927,-0.0015,0
209,3529,39,19.27,1.63,0,0,-6.927,-0.0015,0
209,3530,47,-17.73,-0.37,1,0,-6.927,-0.0015,0
209,3531,41,-17.73,-0.37,1,0,-6.927,-0.0015,0
209,3532,41,-17.73,-0.37,1,0,-6.927,-0.0015,0
210,3533,45,7.27,1.63,0,0,9.335,1.0082,0
210,3534,40,12.27,-0.37,1,0,9.335,1.0082,0
210,3535,55,7.27,0.63,1,0,9.335,1.0082,0
210,3536,50,15.27,3.63,0,0,9.335,1.0082,0
210,3537,53,20.27,0.13,1,0,9.335,1.0082,0
210,3538,52,20.27,3.63,1,0,9.335,1.0082,0
210,3539,29,2.27,-2.87,0,0,9.335,1.0082,0
210,3540,46,7.27,1.63,0,0,9.335,1.0082,0
210,3541,27,12.27,0.13,0,0,9.335,1.0082,0
210,3542,33,2.27,1.13,1,0,9.335,1.0082,0
210,3543,31,15.27,0.13,0,0,9.335,1.0082,0
210,3544,47,10.27,1.63,0,0,9.335,1.0082,0
210,3545,56,7.27,2.63,0,0,9.335,1.0082,0
210,3546,28,0.27,-2.87,0,0,9.335,1.0082,0
210,3547,44,7.27,2.63,1,0,9.335,1.0082,0
210,3548,40,2.27,2.63,1,0,9.335,1.0082,0
211,3549,29,-7.73,-1.87,0,0,-9.027,-2.0418,0
211,3550,34,-6.73,-1.87,0,0,-9.027,-2.0418,0
211,3551,24,-7.73,-2.87,0,0,-9.027,-2.0418,0
211,3552,16,-10.73,-3.87,1,0,-9.027,-2.0418,0
211,3553,26,-16.73,-3.37,1,0,-9.027,-2.0418,0
211,3554,47,-6.73,-1.37,1,0,-9.027,-2.0418,0
211,3555,36,-16.73,-1.37,0,0,-9.027,-2.0418,0
211,3556,21,-16.73,-6.87,1,0,-9.027,-2.0418,0
211,3557,16,-7.73,-3.87,0,0,-9.027,-2.0418,0
211,3558,23,-7.73,-2.87,1,0,-9.027,-2.0418,0
211,3559,27,-10.73,-4.87,1,0,-9.027,-2.0418,0
211,3560,38,-2.73,-0.37,1,0,-9.027,-2.0418,0
211,3561,36,-7.73,-4.87,1,0,-9.027,-2.0418,0
211,3562,40,-6.73,-1.37,0,0,-9.027,-2.0418,0
211,3563,38,-7.73,-0.87,0,0,-9.027,-2.0418,0
211,3564,26,-10.73,0.13,1,0,-9.027,-2.0418,0
211,3565,31,-16.73,-1.37,1,0,-9.027,-2.0418,0
211,3566,51,-5.73,3.13,0,0,-9.027,-2.0418,0
211,3567,48,-7.73,-0.87,0,0,-9.027,-2.0418,0
211,3568,46,1.27,0.63,0,0,-9.027,-2.0418,0
212,3569,34,-2.73,-2.87,1,0,-7.167,0.0732,0
212,3570,32,-9.73,0.63,0,0,-7.167,0.0732,0
212,3571,28,-7.73,-3.37,0,0,-7.167,0.0732,0
212,3572,49,5.27,1.13,1,0,-7.167,0.0732,0
212,3573,42,-9.73,1.13,1,0,-7.167,0.0732,0
212,3574,50,-4.73,-0.87,1,0,-7.167,0.0732,0
212,3575,46,-12.73,1.13,0,0,-7.167,0.0732,0
212,3576,51,-4.73,3.13,1,0,-7.167,0.0732,0
212,3577,42,-9.73,0.63,1,0,-7.167,0.0732,0
212,3578,42,-9.73,2.63,1,0,-7.167,0.0732,0
212,3579,40,-9.73,-3.37,0,0,-7.167,0.0732,0
212,3580,46,-0.73,4.63,0,0,-7.167,0.0732,0
212,3581,35,-9.73,-1.87,0,0,-7.167,0.0732,0
212,3582,42,-10.73,2.13,0,0,-7.167,0.0732,0
212,3583,52,-12.73,1.63,1,0,-7.167,0.0732,0
212,3584,47,-2.73,-0.37,0,0,-7.167,0.0732,0
212,3585,47,-4.73,-0.37,1,0,-7.167,0.0732,0
212,3586,33,-9.73,-6.37,0,0,-7.167,0.0732,0
212,3587,43,-2.73,0.63,0,0,-7.167,0.0732,0
212,3588,46,-10.73,1.13,1,0,-7.167,0.0732,0
212,3589,49,-9.73,1.63,1,0,-7.167,0.0732,0
212,3590,26,-9.73,-0.87,0,0,-7.167,0.0732,0
212,3591,35,-9.73,0.13,1,0,-7.167,0.0732,0
212,3592,45,-9.73,-0.37,1,0,-7.167,0.0732,0
212,3593,49,0.27,0.13,1,0,-7.167,0.0732,0
213,3594,33,-17.73,-4.37,1,0,-4.677,-0.0259,0
213,3595,35,-1.73,-2.87,0,0,-4.677,-0.0259,0
213,3596,44,-17.73,-0.37,0,0,-4.677,-0.0259,0
213,3599,28,-9.73,-1.87,0,0,-4.677,-0.0259,0
213,3600,45,-9.73,-0.87,0,0,-4.677,-0.0259,0
213,3601,40,-1.73,3.63,0,0,-4.677,-0.0259,0
213,3602,41,-9.73,-0.87,1,0,-4.677,-0.0259,0
213,3603,37,-9.73,-0.37,1,0,-4.677,-0.0259,0
213,3604,50,-17.73,1.13,1,0,-4.677,-0.0259,0
213,3605,38,-17.73,-1.37,1,0,-4.677,-0.0259,0
213,3606,45,-9.73,-0.87,1,0,-4.677,-0.0259,0
213,3607,34,21.27,-2.87,1,0,-4.677,-0.0259,0
213,3608,47,21.27,0.63,1,0,-4.677,-0.0259,0
213,3609,41,-1.73,2.13,0,0,-4.677,-0.0259,0
213,3610,43,-9.73,0.13,0,0,-4.677,-0.0259,0
213,3611,29,-9.73,4.63,0,0,-4.677,-0.0259,0
213,3613,45,-1.73,0.13,0,0,-4.677,-0.0259,0
213,3614,47,21.27,0.13,0,0,-4.677,-0.0259,0
213,3615,41,-17.73,-0.37,0,0,-4.677,-0.0259,0
214,3618,21,-12.73,-1.87,0,0,-4.68,-1.6929,0.261
214,3619,33,-7.73,-2.87,0,0,-4.68,-1.6929,0.261
214,3620,33,-17.73,-4.87,0,1,-4.68,-1.6929,0.261
214,3621,21,-7.73,-1.87,0,0,-4.68,-1.6929,0.261
214,3622,34,-7.73,-0.37,0,0,-4.68,-1.6929,0.261
214,3623,31,-7.73,-3.87,0,0,-4.68,-1.6929,0.261
214,3624,27,-7.73,-1.37,0,0,-4.68,-1.6929,0.261
214,3625,32,-7.73,0.13,0,0,-4.68,-1.6929,0.261
214,3626,41,19.27,0.13,0,0,-4.68,-1.6929,0.261
214,3627,22,-7.73,-4.87,0,1,-4.68,-1.6929,0.261
214,3628,34,-12.73,2.13,0,0,-4.68,-1.6929,0.261
214,3629,22,-7.73,-5.87,0,1,-4.68,-1.6929,0.261
214,3630,52,12.27,5.13,0,0,-4.68,-1.6929,0.261
214,3631,23,-7.73,-4.87,0,0,-4.68,-1.6929,0.261
214,3632,35,9.27,-0.37,1,0,-4.68,-1.6929,0.261
214,3633,35,-12.73,-2.87,1,1,-4.68,-1.6929,0.261
214,3634,26,-12.73,-1.87,1,0,-4.68,-1.6929,0.261
214,3635,40,-7.73,1.63,1,0,-4.68,-1.6929,0.261
214,3636,49,15.27,3.63,1,0,-4.68,-1.6929,0.261
214,3637,36,-10.73,-4.37,1,0,-4.68,-1.6929,0.261
214,3638,36,2.27,0.63,1,0,-4.68,-1.6929,0.261
215,3639,42,-10.73,-1.37,0,0,-4.394,-0.2418,0
215,3640,32,-17.73,-2.87,1,0,-4.394,-0.2418,0
215,3641,37,-0.73,-0.87,0,0,-4.394,-0.2418,0
215,3642,46,22.27,2.63,0,0,-4.394,-0.2418,0
215,3643,35,-4.73,-1.87,0,0,-4.394,-0.2418,0
215,3644,51,-7.73,-0.37,1,0,-4.394,-0.2418,0
215,3645,47,-7.73,3.63,1,0,-4.394,-0.2418,0
215,3646,47,-7.73,-0.37,0,0,-4.394,-0.2418,0
215,3647,44,-7.73,2.13,1,0,-4.394,-0.2418,0
215,3648,49,5.27,-0.37,0,0,-4.394,-0.2418,0
215,3649,37,-7.73,-2.87,1,0,-4.394,-0.2418,0
215,3650,35,-7.73,-0.37,0,0,-4.394,-0.2418,0
216,3651,33,-9.73,-0.37,0,0,-3.156,0.6332,0
216,3652,37,-7.73,2.63,0,0,-3.156,0.6332,0
216,3653,53,-7.73,0.13,0,0,-3.156,0.6332,0
216,3654,51,10.27,1.63,0,0,-3.156,0.6332,0
216,3655,53,0.27,2.13,0,0,-3.156,0.6332,0
216,3656,36,-4.73,-1.87,0,0,-3.156,0.6332,0
216,3657,43,-2.73,0.13,1,0,-3.156,0.6332,0
217,3658,52,-7.73,2.13,1,0,-3.852,0.6957,0
217,3659,36,-0.73,-0.87,0,0,-3.852,0.6957,0
217,3660,50,12.27,1.13,0,0,-3.852,0.6957,0
217,3661,48,-0.73,1.13,0,0,-3.852,0.6957,0
217,3662,49,-7.73,1.13,0,0,-3.852,0.6957,0
217,3663,43,-10.73,0.13,0,0,-3.852,0.6957,0
217,3664,38,-7.73,0.63,0,0,-3.852,0.6957,0
217,3665,39,-7.73,0.13,0,0,-3.852,0.6957,0
218,3667,44,7.27,1.63,1,1,7.314,0.8532,0.92
218,3668,41,0.27,-3.37,0,1,7.314,0.8532,0.92
218,3669,52,7.27,3.13,1,1,7.314,0.8532,0.92
218,3670,55,0.27,3.63,0,1,7.314,0.8532,0.92
218,3671,49,5.27,4.13,1,1,7.314,0.8532,0.92
218,3672,55,22.27,2.13,1,1,7.314,0.8532,0.92
218,3673,42,12.27,4.13,1,1,7.314,0.8532,0.92
218,3674,43,15.27,2.13,0,1,7.314,0.8532,0.92
218,3675,39,5.27,-0.87,0,1,7.314,0.8532,0.92
218,3676,41,5.27,-4.37,0,1,7.314,0.8532,0.92
218,3677,56,12.27,2.63,0,1,7.314,0.8532,0.92
218,3678,41,0.27,-1.37,0,1,7.314,0.8532,0.92
218,3679,49,22.27,3.13,1,0,7.314,0.8532,0.92
218,3680,44,-7.73,-1.37,1,0,7.314,0.8532,0.92
218,3681,48,22.27,1.63,1,1,7.314,0.8532,0.92
218,3682,42,-4.73,-0.37,1,1,7.314,0.8532,0.92
218,3683,48,12.27,-1.37,0,1,7.314,0.8532,0.92
218,3684,53,7.27,3.13,1,1,7.314,0.8532,0.92
218,3685,54,7.27,1.13,1,1,7.314,0.8532,0.92
218,3686,53,5.27,0.63,1,1,7.314,0.8532,0.92
218,3687,44,-4.73,1.63,1,1,7.314,0.8532,0.92
218,3688,44,-4.73,0.63,0,1,7.314,0.8532,0.92
218,3689,44,5.27,-6.37,0,1,7.314,0.8532,0.92
218,3690,54,22.27,5.63,0,1,7.314,0.8532,0.92
219,3691,36,-12.73,-2.37,0,0,-8.227,-0.224,0
219,3692,50,0.27,2.63,0,0,-8.227,-0.224,0
219,3693,43,-9.73,2.13,0,0,-8.227,-0.224,0
219,3694,46,-12.73,1.63,0,0,-8.227,-0.224,0
219,3695,51,-4.73,-1.87,0,0,-8.227,-0.224,0
219,3696,46,-17.73,0.63,0,0,-8.227,-0.224,0
219,3697,43,-12.73,-1.37,0,0,-8.227,-0.224,0
219,3698,43,-9.73,-1.37,0,0,-8.227,-0.224,0
219,3699,53,-2.73,-1.87,1,0,-8.227,-0.224,0
219,3700,40,7.27,-1.87,1,0,-8.227,-0.224,0
219,3701,35,-9.73,0.13,1,0,-8.227,-0.224,0
219,3702,46,-12.73,-0.37,1,0,-8.227,-0.224,0
219,3703,51,-7.73,0.63,1,0,-8.227,-0.224,0
219,3704,43,-9.73,0.13,0,0,-8.227,-0.224,0
220,3705,25,-6.73,-4.87,1,1,-4.061,-1.2835,0.5
220,3706,37,6.27,-1.87,0,1,-4.061,-1.2835,0.5
220,3707,49,-4.73,-0.37,0,0,-4.061,-1.2835,0.5
220,3708,47,-6.73,-1.37,0,1,-4.061,-1.2835,0.5
220,3709,49,-7.73,0.63,1,0,-4.061,-1.2835,0.5
220,3710,53,-4.73,0.13,0,0,-4.061,-1.2835,0.5
222,3712,28,12.27,-0.37,1,0,4.856,-0.6068,0
222,3713,40,-7.73,-3.37,1,0,4.856,-0.6068,0
222,3714,40,-7.73,-0.37,0,0,4.856,-0.6068,0
222,3715,24,-10.73,-1.37,1,0,4.856,-0.6068,0
222,3716,22,-0.73,-4.87,1,0,4.856,-0.6068,0
222,3717,33,-4.73,0.13,1,0,4.856,-0.6068,0
222,3718,37,-7.73,-0.37,0,0,4.856,-0.6068,0
222,3719,33,17.27,-3.87,0,0,4.856,-0.6068,0
222,3720,53,12.27,0.63,1,0,4.856,-0.6068,0
222,3721,37,2.27,0.13,1,0,4.856,-0.6068,0
222,3722,49,-2.73,0.63,0,0,4.856,-0.6068,0
222,3723,52,17.27,0.63,0,0,4.856,-0.6068,0
222,3724,51,12.27,0.63,1,0,4.856,-0.6068,0
222,3725,39,2.27,1.13,1,0,4.856,-0.6068,0
222,3726,46,22.27,0.13,0,0,4.856,-0.6068,0
222,3727,42,-2.73,-0.87,1,0,4.856,-0.6068,0
222,3728,44,22.27,-0.87,0,0,4.856,-0.6068,0
222,3729,37,-7.73,-0.87,1,0,4.856,-0.6068,0
222,3730,49,2.27,0.63,0,0,4.856,-0.6068,0
222,3731,37,12.27,-2.37,0,0,4.856,-0.6068,0
222,3732,51,7.27,1.13,1,0,4.856,-0.6068,0
222,3733,34,2.27,-0.87,1,0,4.856,-0.6068,0
222,3734,32,12.27,-0.87,0,0,4.856,-0.6068,0
222,3735,40,12.27,0.63,0,0,4.856,-0.6068,0
224,3736,40,2.27,-0.37,0,0,1.042,0.5178,0
224,3737,41,2.27,0.63,0,0,1.042,0.5178,0
224,3738,36,9.27,-1.37,0,0,1.042,0.5178,0
224,3739,49,5.27,2.13,1,0,1.042,0.5178,0
224,3740,45,2.27,-0.87,1,0,1.042,0.5178,0
224,3741,43,2.27,1.63,1,0,1.042,0.5178,0
224,3742,35,-7.73,0.63,0,0,1.042,0.5178,0
224,3743,48,-4.73,3.13,0,0,1.042,0.5178,0
224,3744,46,2.27,4.63,0,0,1.042,0.5178,0
224,3745,43,-7.73,1.13,0,0,1.042,0.5178,0
224,3746,44,10.27,0.63,1,0,1.042,0.5178,0
224,3747,33,-4.73,-3.37,1,0,1.042,0.5178,0
224,3748,40,2.27,-1.87,1,0,1.042,0.5178,0
225,3762,30,-16.73,-2.37,1,0,-8.292,-0.2364,0
225,3763,44,-16.73,3.13,0,0,-8.292,-0.2364,0
225,3764,45,-10.73,0.13,0,0,-8.292,-0.2364,0
225,3765,38,-10.73,-1.37,1,0,-8.292,-0.2364,0
225,3766,35,-8.73,-3.87,1,0,-8.292,-0.2364,0
225,3767,39,-10.73,-2.87,1,0,-8.292,-0.2364,0
225,3768,40,-16.73,-2.87,1,0,-8.292,-0.2364,0
225,3769,43,-14.73,-0.37,1,0,-8.292,-0.2364,0
225,3770,25,-6.73,-0.37,0,0,-8.292,-0.2364,0
225,3771,40,-10.73,-0.37,1,0,-8.292,-0.2364,0
225,3772,42,-8.73,-2.37,0,0,-8.292,-0.2364,0
225,3773,44,15.27,0.13,1,0,-8.292,-0.2364,0
225,3774,39,-12.73,0.63,1,0,-8.292,-0.2364,0
225,3775,46,-10.73,0.63,0,0,-8.292,-0.2364,0
225,3776,43,-1.73,1.13,1,0,-8.292,-0.2364,0
225,3777,43,-12.73,-1.87,0,0,-8.292,-0.2364,0
225,3778,38,-5.73,-0.37,1,0,-8.292,-0.2364,0
225,3779,49,-1.73,5.63,0,0,-8.292,-0.2364,0
225,3780,45,-10.73,1.63,0,0,-8.292,-0.2364,0
225,3781,35,-10.73,-0.87,0,0,-8.292,-0.2364,0
225,3782,40,-6.73,-1.37,1,0,-8.292,-0.2364,0
225,3783,55,10.27,3.13,1,0,-8.292,-0.2364,0
225,3784,52,-10.73,-0.37,1,0,-8.292,-0.2364,0
226,3785,30,-2.73,0.13,0,0,4.773,0.1957,0
226,3786,31,-7.73,-0.37,0,0,4.773,0.1957,0
226,3787,34,-7.73,-0.37,0,0,4.773,0.1957,0
226,3788,42,-2.73,3.13,0,0,4.773,0.1957,0
226,3789,42,22.27,-1.87,0,0,4.773,0.1957,0
226,3790,51,22.27,0.13,1,0,4.773,0.1957,0
226,3791,48,22.27,2.63,1,0,4.773,0.1957,0
226,3792,42,-7.73,-1.87,1,0,4.773,0.1957,0
227,3793,51,-0.73,5.63,0,0,1.773,0.272,0
227,3794,47,12.27,0.63,0,0,1.773,0.272,0
227,3795,40,-4.73,1.13,1,0,1.773,0.272,0
227,3796,49,5.27,0.13,0,0,1.773,0.272,0
227,3797,52,0.27,-1.37,1,0,1.773,0.272,0
227,3798,52,2.27,0.13,1,0,1.773,0.272,0
227,3799,46,12.27,-1.87,0,0,1.773,0.272,0
227,3800,46,5.27,0.63,0,0,1.773,0.272,0
227,3801,44,-0.73,1.13,0,0,1.773,0.272,0
227,3802,48,-7.73,0.63,0,0,1.773,0.272,0
227,3803,31,-10.73,-4.87,0,0,1.773,0.272,0
227,3804,40,2.27,2.13,0,0,1.773,0.272,0
227,3805,39,12.27,2.13,0,0,1.773,0.272,0
227,3806,45,-7.73,-0.37,0,0,1.773,0.272,0
227,3807,47,5.27,-0.87,1,0,1.773,0.272,0
227,3808,23,2.27,0.13,0,0,1.773,0.272,0
227,3809,49,12.27,0.63,1,0,1.773,0.272,0
227,3810,36,-7.73,-0.87,1,0,1.773,0.272,0
228,3811,36,-7.73,-3.37,1,0,-0.727,0.315,0
228,3812,51,-4.73,1.63,0,0,-0.727,0.315,0
228,3813,40,15.27,-0.87,0,0,-0.727,0.315,0
228,3814,46,-7.73,-0.37,1,0,-0.727,0.315,0
228,3815,52,-0.73,1.13,1,0,-0.727,0.315,0
228,3816,53,-4.73,-5.37,1,0,-0.727,0.315,0
228,3817,37,-7.73,0.13,0,0,-0.727,0.315,0
228,3818,47,5.27,0.63,0,0,-0.727,0.315,0
228,3819,49,-4.73,0.13,1,0,-0.727,0.315,0
228,3820,54,9.27,5.13,0,0,-0.727,0.315,0
228,3821,50,-0.73,-0.37,1,0,-0.727,0.315,0
228,3822,52,-0.73,0.63,0,0,-0.727,0.315,0
228,3823,53,-0.73,1.63,1,0,-0.727,0.315,0
228,3824,48,9.27,0.13,1,0,-0.727,0.315,0
228,3825,53,2.27,0.13,0,0,-0.727,0.315,0
228,3826,51,-7.73,1.63,1,0,-0.727,0.315,0
228,3827,44,-0.73,-2.37,1,0,-0.727,0.315,0
228,3828,47,-7.73,0.63,0,0,-0.727,0.315,0
228,3829,51,-7.73,-0.37,0,0,-0.727,0.315,0
228,3830,57,2.27,3.63,0,0,-0.727,0.315,0
228,3831,44,9.27,0.13,0,0,-0.727,0.315,0
228,3832,54,-4.73,2.63,1,0,-0.727,0.315,0
229,3833,25,-16.73,-1.37,0,0,-9.949,-1.7002,0
229,3834,8,-10.73,-7.87,0,0,-9.949,-1.7002,0
229,3835,26,-13.73,-2.37,1,0,-9.949,-1.7002,0
229,3836,28,-13.73,-3.37,1,0,-9.949,-1.7002,0
229,3837,18,-16.73,-4.37,0,0,-9.949,-1.7002,0
229,3838,36,0.27,0.13,0,0,-9.949,-1.7002,0
229,3839,54,6.27,0.13,1,0,-9.949,-1.7002,0
229,3840,52,-10.73,2.63,1,0,-9.949,-1.7002,0
229,3841,43,-13.73,1.13,0,0,-9.949,-1.7002,0
230,3842,16,-16.73,-6.87,0,0,-9.901,-1.2147,0
230,3843,45,-16.73,1.63,0,0,-9.901,-1.2147,0
230,3844,16,-16.73,-4.37,0,0,-9.901,-1.2147,0
230,3845,29,-10.73,-2.87,0,0,-9.901,-1.2147,0
230,3846,23,-16.73,-3.37,0,0,-9.901,-1.2147,0
230,3847,24,-10.73,-0.87,0,0,-9.901,-1.2147,0
230,3848,27,-3.73,-3.37,1,0,-9.901,-1.2147,0
230,3849,23,-12.73,-2.87,0,0,-9.901,-1.2147,0
230,3850,33,-10.73,-0.37,1,0,-9.901,-1.2147,0
230,3851,47,-10.73,-0.37,1,0,-9.901,-1.2147,0
230,3853,37,-16.73,-0.87,0,0,-9.901,-1.2147,0
230,3854,39,-8.73,-0.37,1,0,-9.901,-1.2147,0
230,3855,40,0.27,-1.87,1,0,-9.901,-1.2147,0
230,3856,50,-8.73,0.63,1,0,-9.901,-1.2147,0
230,3857,30,-10.73,-5.37,1,0,-9.901,-1.2147,0
230,3858,32,-16.73,0.13,0,0,-9.901,-1.2147,0
230,3859,34,-1.73,0.13,1,0,-9.901,-1.2147,0
230,3860,49,-10.73,-0.87,1,0,-9.901,-1.2147,0
230,3862,50,2.27,1.63,1,0,-9.901,-1.2147,0
230,3863,34,-10.73,-0.37,0,0,-9.901,-1.2147,0
230,3864,54,4.27,5.13,0,0,-9.901,-1.2147,0
231,3865,55,-2.73,1.13,1,0,-1.489,0.1332,0
231,3866,50,-7.73,-2.37,1,0,-1.489,0.1332,0
231,3867,49,-4.73,3.13,0,0,-1.489,0.1332,0
231,3868,57,22.27,0.13,1,0,-1.489,0.1332,0
231,3869,45,22.27,0.13,1,0,-1.489,0.1332,0
231,3870,48,-4.73,-2.37,0,0,-1.489,0.1332,0
231,3871,42,-9.73,0.63,0,0,-1.489,0.1332,0
231,3872,41,17.27,0.13,0,0,-1.489,0.1332,0
231,3873,50,7.27,-0.37,1,0,-1.489,0.1332,0
231,3874,52,-4.73,1.63,0,0,-1.489,0.1332,0
231,3875,39,-7.73,0.63,1,0,-1.489,0.1332,0
231,3876,48,-2.73,-0.37,1,0,-1.489,0.1332,0
231,3877,51,-7.73,1.63,1,0,-1.489,0.1332,0
231,3878,38,-7.73,-0.87,0,0,-1.489,0.1332,0
231,3879,45,-7.73,-0.87,1,0,-1.489,0.1332,0
231,3880,46,-4.73,1.13,0,0,-1.489,0.1332,0
231,3881,44,-4.73,0.13,1,0,-1.489,0.1332,0
231,3882,34,-4.73,-2.37,0,0,-1.489,0.1332,0
231,3883,50,-7.73,3.13,1,0,-1.489,0.1332,0
231,3884,41,-2.73,-0.37,1,0,-1.489,0.1332,0
